,url,num_words,is_political,num_links,title,small_title
206,https://www.bbc.com/news/science-environment-56779687,1457,False,117,A68: Iceberg that became a social media star melts away - BBC News,A68: Iceberg that became a social media star melts
207,https://www.bbc.com/news/science-environment-56752541,347,False,104,Sir David Attenborough's new doc: 'Humans are intruders' - BBC News,Sir David Attenborough's new doc: 'Humans are intr
208,https://www.bbc.com/news/business-56660644,1342,True,114,The 'Iron Man' body armour many of us may soon be wearing - BBC News,The 'Iron Man' body armour many of us may soon be 
209,https://www.bbc.com/news/56643677,1227,False,113,Muons: 'Strong' evidence found for a new force of nature - BBC News,Muons: 'Strong' evidence found for a new force of 
210,https://www.bbc.com/news/world-europe-56860032,423,False,120,Iceland volcano eruption: Music video and wedding filmed at Fagradalsfjall - BBC News,Iceland volcano eruption: Music video and wedding 
211,https://www.bbc.com/news/science-environment-56860975,450,False,112,Prof Niklas Höhne: China cautious on climate change promises - BBC News,Prof Niklas Höhne: China cautious on climate chang
212,https://www.bbc.com/news/science-environment-44745734,1355,False,120,The 'monster' iceberg: What happened next? - BBC News,The 'monster' iceberg: What happened next? - BBC N
213,https://www.bbc.com/news/correspondents/jonathanamos?intlink_from_url=&link_location=live-reporting-undefined,340,False,118,Jonathan Amos | BBC News,Jonathan Amos | BBC News
214,https://www.bbc.com/news/live/science-environment-47179475/page/2,1252,True,239,Science and Environment news stream - BBC News,Science and Environment news stream - BBC News
215,https://www.bbc.com/news/live/science-environment-47179475/page/50,1053,True,212,Science and Environment news stream - BBC News,Science and Environment news stream - BBC News
216,https://www.bbc.com/news/stories#skip-to-content,788,True,212,Stories - BBC News,Stories - BBC News
217,https://www.bbc.com/news/stories#orb-footer,788,True,212,Stories - BBC News,Stories - BBC News
218,https://www.bbc.com/news/stories#core-navigation,788,True,212,Stories - BBC News,Stories - BBC News
219,https://www.bbc.com/news/stories-56819838,524,False,111,The beauty ideal fuelling an illicit drugs trade - BBC News,The beauty ideal fuelling an illicit drugs trade -
220,https://www.bbc.com/news/stories-56737828,2422,False,109,How sex surrogates are helping injured Israeli soldiers - BBC News,How sex surrogates are helping injured Israeli sol
221,https://www.bbc.com/news/disability-56187965,1600,False,106,Encephalitis: 'Friendly fire' in my brain saw me sectioned in error - BBC News,Encephalitis: 'Friendly fire' in my brain saw me s
222,https://www.bbc.com/news/stories-56409764,3251,False,106,'We found a baby on the subway - now he's our son' - BBC News,'We found a baby on the subway - now he's our son'
223,https://www.bbc.com/news/stories-56524550,5689,True,107,The UK professor and the fake Russian agent - BBC News,The UK professor and the fake Russian agent - BBC 
224,https://www.bbc.com/news/stories-56576285,2584,False,110,Letterbox contact: ‘Don’t my birth children have a right to know I’m dying?' - BBC News,Letterbox contact: ‘Don’t my birth children have a
225,https://www.bbc.com/news/stories-56583994,1826,True,108,Germany and Namibia: What's the right price to pay for genocide? - BBC News,Germany and Namibia: What's the right price to pay
226,https://www.bbc.com/news/stories-56529301,1537,True,106,Black Power: A British story of resistance told through music - BBC News,Black Power: A British story of resistance told th
227,https://www.bbc.com/news/stories-56255883,367,False,108,DNA Family Secrets: What happened to Bill's father? - BBC News,DNA Family Secrets: What happened to Bill's father
228,https://www.bbc.com/news/stories-56182987,2353,False,107,'We couldn’t afford fertility treatment so we risked finding a sperm donor on Facebook' - BBC News,'We couldn’t afford fertility treatment so we risk
229,https://www.bbc.com/news/stories-56259541,432,False,123,Three surprising things you can make with mushrooms - BBC News,Three surprising things you can make with mushroom
230,https://www.bbc.com/news/stories-56114967,430,False,117,The petrol that was poisoning children - BBC News,The petrol that was poisoning children - BBC News
231,https://www.bbc.com/news/stories-55723620,365,False,106,Joe believes playing video games helps his mental health - BBC News,Joe believes playing video games helps his mental 
232,https://www.bbc.com/news/entertainment_and_arts#skip-to-content,1780,True,324,Entertainment & Arts - BBC News,Entertainment & Arts - BBC News
233,https://www.bbc.com/news/entertainment_and_arts#orb-footer,1780,True,324,Entertainment & Arts - BBC News,Entertainment & Arts - BBC News
234,https://www.bbc.com/news/entertainment_and_arts#core-navigation,1780,True,324,Entertainment & Arts - BBC News,Entertainment & Arts - BBC News
235,https://www.bbc.com/news/entertainment-arts-56372153,1289,False,114,Oscars 2021: The nominations in full - BBC News,Oscars 2021: The nominations in full - BBC News
236,https://www.bbc.com/news/entertainment-arts-55325109,2431,False,110,Oscars 2021: 19 geeky facts from Borat to Boseman - BBC News,Oscars 2021: 19 geeky facts from Borat to Boseman 
237,https://www.bbc.com/news/entertainment-arts-56856540,776,True,111,Razzies: Singer Sia named worst director for controversial film Music - BBC News,Razzies: Singer Sia named worst director for contr
238,https://www.bbc.com/news/entertainment-arts-56766212/#comp-comments-button,1789,False,120,It's the Oscars 2021 - but how many people have seen the main films? - BBC News,It's the Oscars 2021 - but how many people have se
239,https://www.bbc.com/news/entertainment-arts-56813176,1316,False,118,Oscars 2021: Why Two Distant Strangers is 'important and necessary' - BBC News,Oscars 2021: Why Two Distant Strangers is 'importa
240,https://www.bbc.com/news/world-us-canada-56753968,1759,False,114,Time: A love story coloured by incarceration - BBC News,Time: A love story coloured by incarceration - BBC
241,https://www.bbc.com/news/world-us-canada-56859334,555,False,150,The real-life nomads of Nomadland - BBC News,The real-life nomads of Nomadland - BBC News
242,https://www.bbc.com/news/newsbeat-56857602,364,False,110,Rob McElhenney: Wrexham reminded me of Philadelphia - BBC News,Rob McElhenney: Wrexham reminded me of Philadelphi
243,https://www.bbc.com/news/entertainment-arts-56837707,489,True,119,ASMR: Why is it being used more in the music industry? - BBC News,ASMR: Why is it being used more in the music indus
244,https://www.bbc.com/news/newsbeat-56880177,724,False,116,Ashley Cain's daughter Azaylia dies aged 8 months - BBC News,Ashley Cain's daughter Azaylia dies aged 8 months 
245,https://www.bbc.com/news/entertainment-arts-56863531,518,False,105,Rapper Lil Mosey wanted by US police over rape charge - BBC News,Rapper Lil Mosey wanted by US police over rape cha
246,https://www.bbc.com/news/newsbeat-56860578,991,False,118,"Hollywood has its most diverse year, says report - BBC News","Hollywood has its most diverse year, says report -"
247,https://www.bbc.com/news/entertainment-arts-55954948,1792,True,110,Oscars 2021: How to see the films in this year's race - BBC News,Oscars 2021: How to see the films in this year's r
248,https://www.bbc.com/news/entertainment-arts-56857512,961,False,116,Carey Mulligan dedicates Independent Spirit awards win to Helen McCrory - BBC News,Carey Mulligan dedicates Independent Spirit awards
249,https://www.bbc.com/news/entertainment-arts-56856534,764,False,121,Bollywood composer Shravan Rathod dies of Covid aged 66 - BBC News,Bollywood composer Shravan Rathod dies of Covid ag
250,https://www.bbc.com/news/world-europe-56858493,712,False,116,Black ballet dancer Lopes Gomes wins Berlin racism case - BBC News,Black ballet dancer Lopes Gomes wins Berlin racism
251,https://www.bbc.com/news/live/entertainment-arts-47639448/page/2,1241,True,241,Entertainment & Arts news stream - BBC News,Entertainment & Arts news stream - BBC News
252,https://www.bbc.com/news/live/entertainment-arts-47639448/page/50,1118,True,246,Entertainment & Arts news stream - BBC News,Entertainment & Arts news stream - BBC News
253,https://www.bbc.com/news/health#skip-to-content,1719,True,314,Health - BBC News,Health - BBC News
254,https://www.bbc.com/news/health#orb-footer,1719,True,314,Health - BBC News,Health - BBC News
255,https://www.bbc.com/news/health#core-navigation,1719,True,314,Health - BBC News,Health - BBC News
256,https://www.bbc.com/news/world-us-canada-56865562,834,False,111,US lifts pause on Johnson & Johnson vaccine - BBC News,US lifts pause on Johnson & Johnson vaccine - BBC 
257,https://www.bbc.com/news/health-56858158,952,True,111,Malaria vaccine hailed as potential breakthrough - BBC News,Malaria vaccine hailed as potential breakthrough -
258,https://www.bbc.com/news/world-australia-56825920,1410,True,121,What's gone wrong with Australia's vaccine rollout? - BBC News,What's gone wrong with Australia's vaccine rollout
259,https://www.bbc.com/news/world-asia-india-56811315,1901,True,117,Covid-19 in India: Why second coronavirus wave is devastating - BBC News,Covid-19 in India: Why second coronavirus wave is 
260,https://www.bbc.com/news/world-europe-56812293,1740,True,118,Coronapas: The passport helping Denmark open up after Covid - BBC News,Coronapas: The passport helping Denmark open up af
261,https://www.bbc.com/news/world-africa-56852375,1628,True,120,"Mental health: Trauma, genocide and my invisible illness - BBC News","Mental health: Trauma, genocide and my invisible i"
262,https://www.bbc.com/news/health-56765176,396,False,114,Two 13-year-old boys desperate to get a vaccine - BBC News,Two 13-year-old boys desperate to get a vaccine - 
263,https://www.bbc.com/news/health-56865129,779,False,109,Covid: Smell training recommended for lost sense of smell - BBC News,Covid: Smell training recommended for lost sense o
264,https://www.bbc.com/news/health-56866835,1068,True,111,Covid: Science advisers call for better PPE for healthcare workers - BBC News,Covid: Science advisers call for better PPE for he
265,https://www.bbc.com/news/live/health-47160630/page/2,1217,True,259,Health news stream - BBC News,Health news stream - BBC News
266,https://www.bbc.com/news/live/health-47160630/page/50,1098,True,243,Health news stream - BBC News,Health news stream - BBC News
267,https://www.bbc.com/news/world_radio_and_tv#skip-to-content,439,True,201,BBC World News: 24 hour news TV channel - BBC News,BBC World News: 24 hour news TV channel - BBC News
268,https://www.bbc.com/news/world_radio_and_tv#orb-footer,439,True,201,BBC World News: 24 hour news TV channel - BBC News,BBC World News: 24 hour news TV channel - BBC News
269,https://www.bbc.com/news/world_radio_and_tv#core-navigation,439,True,201,BBC World News: 24 hour news TV channel - BBC News,BBC World News: 24 hour news TV channel - BBC News
270,http://www.bbc.com/news/world-radio-and-tv-14563857,569,False,105,Where and how to watch BBC World News - BBC News,Where and how to watch BBC World News - BBC News
271,http://www.bbc.com/news/world-radio-and-tv-12957296,491,False,99,About BBC World News TV - BBC News,About BBC World News TV - BBC News
272,https://www.bbc.com/news/world-asia-india-56865232,446,True,117,"India: ‘A broken country, a country in torment’ - BBC News","India: ‘A broken country, a country in torment’ - "
273,https://www.bbc.com/news/world-asia-india-56860971,453,False,114,India: ‘The worst humanitarian crisis I’ve witnessed' - BBC News,India: ‘The worst humanitarian crisis I’ve witness
274,https://www.bbc.com/news/science-environment-56848668,406,False,106,Lord Stern: We must act strongly on climate change - BBC News,Lord Stern: We must act strongly on climate change
275,https://www.bbc.com/news/in_pictures#skip-to-content,1617,True,327,In Pictures - BBC News,In Pictures - BBC News
276,https://www.bbc.com/news/in_pictures#orb-footer,1617,True,327,In Pictures - BBC News,In Pictures - BBC News
277,https://www.bbc.com/news/in_pictures#core-navigation,1617,True,327,In Pictures - BBC News,In Pictures - BBC News
278,https://www.bbc.com/news/in-pictures-56675382,713,False,102,Covid: Those warning signs are being photographed for history - BBC News,Covid: Those warning signs are being photographed 
279,https://www.bbc.com/news/world-africa-56843885,392,True,87,Africa's week in pictures: 16-22 April 2021 - BBC News,Africa's week in pictures: 16-22 April 2021 - BBC 
280,https://www.bbc.com/news/in-pictures-56830318,299,False,77,In pictures: US reacts to Chauvin trial verdict - BBC News,In pictures: US reacts to Chauvin trial verdict - 
281,https://www.bbc.com/news/in-pictures-56802158,380,False,81,RHS Photographic Competition 2021 winners revealed - BBC News,RHS Photographic Competition 2021 winners revealed
282,https://www.bbc.com/news/in-pictures-56779000,632,False,78,Prince Philip funeral: Pictures as Queen and nation bid farewell to the duke - BBC News,Prince Philip funeral: Pictures as Queen and natio
283,https://www.bbc.com/news/in-pictures-56759689,547,True,76,Week in pictures: 10 - 16 April 2021 - BBC News,Week in pictures: 10 - 16 April 2021 - BBC News
284,https://www.bbc.com/news/in-pictures-56760974,728,True,81,In pictures: Raúl Castro's career over six decades - BBC News,In pictures: Raúl Castro's career over six decades
285,https://www.bbc.com/news/in-pictures-56689445,463,True,77,Week in pictures: 3 - 9 April 2021 - BBC News,Week in pictures: 3 - 9 April 2021 - BBC News
286,https://www.bbc.com/news/in-pictures-56602641,464,True,76,Week in pictures: 27 March - 2 April 2021 - BBC News,Week in pictures: 27 March - 2 April 2021 - BBC Ne
287,https://www.bbc.com/news/in-pictures-56536629,542,True,76,Week in pictures: 20 - 26 March 2021 - BBC News,Week in pictures: 20 - 26 March 2021 - BBC News
288,https://www.bbc.com/news/in-pictures-56442714,469,True,76,Week in pictures: 13 - 19 March 2021 - BBC News,Week in pictures: 13 - 19 March 2021 - BBC News
289,https://www.bbc.com/news/in-pictures-56371922,595,True,77,Week in pictures: 6 - 12 March 2021 - BBC News,Week in pictures: 6 - 12 March 2021 - BBC News
290,https://www.bbc.com/news/in-pictures-56653825,744,False,83,Your pictures on the theme of 'my favourite food' - BBC News,Your pictures on the theme of 'my favourite food' 
291,https://www.bbc.com/news/in-pictures-56538913,573,False,83,Your pictures on the theme of 'sculpture' - BBC News,Your pictures on the theme of 'sculpture' - BBC Ne
292,https://www.bbc.com/news/in-pictures-56364240,679,False,82,Your pictures on the theme of 'I made this' - BBC News,Your pictures on the theme of 'I made this' - BBC 
293,https://www.bbc.com/news/in-pictures-56211135,727,False,83,Your pictures on the theme of 'the beauty of trees' - BBC News,Your pictures on the theme of 'the beauty of trees
294,https://www.bbc.com/news/world-africa-56541869,435,False,121,Project 17: The photograph that united a family - BBC News,Project 17: The photograph that united a family - 
295,https://www.bbc.com/news/world-australia-56369145,427,False,126,Photos from Australia: Capturing 'flash rips' and 'the edge of the world' - BBC News,Photos from Australia: Capturing 'flash rips' and 
296,https://www.bbc.com/news/world-us-canada-56214919,455,False,132,Covid: The front-line doctor photographing the pandemic - BBC News,Covid: The front-line doctor photographing the pan
297,https://www.bbc.com/news/entertainment-arts-56009827,372,False,105,‘How I nearly missed the beauty in this image’ - BBC News,‘How I nearly missed the beauty in this image’ - B
298,https://www.bbc.com/news/in-pictures-56836517,580,True,76,Week in pictures: 17 - 23 April 2021 - BBC News,Week in pictures: 17 - 23 April 2021 - BBC News
299,https://www.bbc.com/news/in-pictures-56861118,674,False,82,Your pictures on the theme of 'fences' - BBC News,Your pictures on the theme of 'fences' - BBC News
300,https://www.bbc.com/news/world-africa-56757376,368,True,86,Africa's week in pictures: 9-15 April 2021 - BBC News,Africa's week in pictures: 9-15 April 2021 - BBC N
301,https://www.bbc.com/news/in-pictures-56719188,938,False,77,In pictures: 2021 Sony World Photography Awards - BBC News,In pictures: 2021 Sony World Photography Awards - 
302,https://www.bbc.com/news/in-pictures-56242398,742,False,108,When the Queen was snapped 'giggling' at Prince Philip - BBC News,When the Queen was snapped 'giggling' at Prince Ph
303,https://www.bbc.com/news/correspondents/philcoomes?intlink_from_url=&link_location=live-reporting-undefined,235,False,118,Phil Coomes | BBC News,Phil Coomes | BBC News
304,https://www.bbc.com/news/live/in-pictures-47146868/page/2,1065,True,246,In Pictures news stream - BBC News,In Pictures news stream - BBC News
305,https://www.bbc.com/news/live/in-pictures-47146868/page/50,1089,True,246,In Pictures news stream - BBC News,In Pictures news stream - BBC News
306,https://www.bbc.com/news/reality_check#skip-to-content,2448,True,296,Reality Check - BBC News,Reality Check - BBC News
307,https://www.bbc.com/news/reality_check#orb-footer,2448,True,296,Reality Check - BBC News,Reality Check - BBC News
308,https://www.bbc.com/news/reality_check#core-navigation,2448,True,296,Reality Check - BBC News,Reality Check - BBC News
309,https://www.bbc.com/news/world-asia-53420537,1227,False,115,Coronavirus in South Asia: Where are numbers going up again? - BBC News,Coronavirus in South Asia: Where are numbers going
310,https://www.bbc.com/news/world-us-canada-56650565,1206,True,118,Georgia voting: Fact-checking claims about the new election law - BBC News,Georgia voting: Fact-checking claims about the new
311,https://www.bbc.com/news/56523659,495,False,82,Suez Canal: How did they move the Ever Given? - BBC News,Suez Canal: How did they move the Ever Given? - BB
312,https://www.bbc.com/news/56531137,1080,False,110,President Biden's first press conference fact-checked - BBC News,President Biden's first press conference fact-chec
313,https://www.bbc.com/news/56100076,1042,True,113,Covid-19 Africa: What is happening with vaccines? - BBC News,Covid-19 Africa: What is happening with vaccines? 
314,https://www.bbc.com/news/world-us-canada-56405199,1044,False,126,Covid: How ethnicity and wealth affect US vaccine rollout - BBC News,Covid: How ethnicity and wealth affect US vaccine 
315,https://www.bbc.com/news/world-asia-india-55571793,1184,True,115,India coronavirus: Can its vaccine producers meet demand? - BBC News,India coronavirus: Can its vaccine producers meet 
316,https://www.bbc.com/news/55918746,1306,True,119,Myanmar coup: Does the army have evidence of voter fraud? - BBC News,Myanmar coup: Does the army have evidence of voter
317,https://www.bbc.com/news/56456535,1105,True,118,Tigray conflict: The fake UN diplomat and other misleading stories - BBC News,Tigray conflict: The fake UN diplomat and other mi
318,https://www.bbc.com/news/56213271,1022,False,109,Has China lifted 100 million people out of poverty? - BBC News,Has China lifted 100 million people out of poverty
319,https://www.bbc.com/news/world-africa-54985545,1154,True,127,Ethiopia's Tigray crisis: Fact-checking misleading images - BBC News,Ethiopia's Tigray crisis: Fact-checking misleading
320,https://www.bbc.com/news/world-us-canada-55721718,421,True,123,Coronavirus: How President Biden plans to tackle the pandemic - BBC News,Coronavirus: How President Biden plans to tackle t
321,https://www.bbc.com/news/election-us-2020-54696386,468,True,118,US election 2020: How much did it cost and who paid for it? - BBC News,US election 2020: How much did it cost and who pai
322,https://www.bbc.com/news/world-48108627,392,False,117,Electric Cars: Is it time to buy one? - BBC News,Electric Cars: Is it time to buy one? - BBC News
323,https://www.bbc.com/news/science-environment-52926683,380,False,119,Climate Basics: CO2 explained - BBC News,Climate Basics: CO2 explained - BBC News
324,https://www.bbc.com/news/election-us-2020-54377467,444,True,115,US Election 2020: Can you trust the polls? - BBC News,US Election 2020: Can you trust the polls? - BBC N
325,https://www.bbc.com/news/56801288,1130,True,117,Covid: Why was India not already on the red list? - BBC News,Covid: Why was India not already on the red list? 
326,https://www.bbc.com/news/56779160,1283,True,119,Afghanistan: Have things improved since the Taliban? - BBC News,Afghanistan: Have things improved since the Taliba
327,https://www.bbc.com/news/56675624,1214,True,120,Lateral-flow tests: What are the risks and benefits? - BBC News,Lateral-flow tests: What are the risks and benefit
328,https://www.bbc.com/news/health-51736185,1086,False,123,Coronavirus: What's the risk on transport? - BBC News,Coronavirus: What's the risk on transport? - BBC N
329,https://www.bbc.com/news/world-us-canada-52877678,871,False,122,George Floyd: How are African-Americans treated under the law? - BBC News,George Floyd: How are African-Americans treated un
330,https://www.bbc.com/news/health-51943612,984,True,125,Covid: How do I get a lateral flow or PCR test? - BBC News,Covid: How do I get a lateral flow or PCR test? - 
331,https://www.bbc.com/news/54988317,1519,True,118,Green targets: Do governments meet them? - BBC News,Green targets: Do governments meet them? - BBC New
332,https://www.bbc.com/news/56763859,1379,True,114,Northern Ireland: Did anyone warn about Brexit border checks? - BBC News,Northern Ireland: Did anyone warn about Brexit bor
333,https://www.bbc.com/news/56772297,1260,True,115,Russia Ukraine conflict: Fact-checking Russian TV's Ukraine claims - BBC News,Russia Ukraine conflict: Fact-checking Russian TV'
334,https://www.bbc.com/news/live/world-48190034/page/2,1635,True,269,Reality Check news stream - BBC News,Reality Check news stream - BBC News
335,https://www.bbc.com/news/live/world-48190034/page/41,862,True,233,Reality Check news stream - BBC News,Reality Check news stream - BBC News
336,https://www.bbc.com/news/newsbeat#main-content,282,True,178,Newsbeat - BBC News,Newsbeat - BBC News
337,https://www.bbc.com/news/newsbeat#orb-footer,282,True,178,Newsbeat - BBC News,Newsbeat - BBC News
338,https://www.bbc.com/news/newsbeat#core-navigation,282,True,178,Newsbeat - BBC News,Newsbeat - BBC News
339,https://www.bbc.com/news/newsbeat-56829829,1091,False,116,"Jodie Harsh on My House, clubs and 'drag queen rock stars' - BBC News","Jodie Harsh on My House, clubs and 'drag queen roc"
340,https://www.bbc.com/news/newsbeat-56845921,1265,False,115,Lockdown lip fillers gone wrong: 'My lips went black' - BBC News,Lockdown lip fillers gone wrong: 'My lips went bla
341,https://www.bbc.com/news/newsbeat-56771817,1220,True,122,Covid and India: 'It feels like we're back to square one' - BBC News,Covid and India: 'It feels like we're back to squa
342,https://www.bbc.com/news/newsbeat-56800957,897,False,113,"London Grammar: 'Men aren't told what to wear, so why was I?' - BBC News","London Grammar: 'Men aren't told what to wear, so "
343,https://www.bbc.com/news/newsbeat-56843999,743,True,116,Radio 1 launches Relax music stream with ASMR and mindfulness sessions - BBC News,Radio 1 launches Relax music stream with ASMR and 
344,https://www.bbc.com/news/newsbeat-56829099,667,False,109,European Super League: Five things that lasted longer - BBC News,European Super League: Five things that lasted lon
345,https://www.bbc.com/news/newsbeat-56861212,633,False,113,Explosive gender reveal party shakes houses miles away - BBC News,Explosive gender reveal party shakes houses miles 
346,https://www.bbc.com/news/newsbeat-56814062,920,False,117,'Legend' Annie Mac is leaving BBC Radio 1 after 17 years - BBC News,'Legend' Annie Mac is leaving BBC Radio 1 after 17
347,https://www.bbc.com/news/newsbeat-56802655,837,False,115,Greta Thunberg: Meeting David Attenborough was 'indescribable' - BBC News,Greta Thunberg: Meeting David Attenborough was 'in
348,https://www.bbc.com/news/newsbeat-56773964,992,False,110,Online dating: 'In 2021 everyone is a kind-of catfish' - BBC News,Online dating: 'In 2021 everyone is a kind-of catf
349,https://www.bbc.com/news/newsbeat-56799333,835,False,123,AJ Tracey: Gig organisers fined £10k for Covid rule breach in Manchester - BBC News,AJ Tracey: Gig organisers fined £10k for Covid rul
350,https://www.bbc.com/news/newsbeat-56511416,520,False,121,Planet and plastic: End of the love story? - BBC News,Planet and plastic: End of the love story? - BBC N
351,https://www.bbc.com/news/newsbeat-56847378,833,False,114,Driving tests: Relief and new-found freedom as post-lockdown tests get back in gear - BBC News,Driving tests: Relief and new-found freedom as pos
352,https://www.bbc.com/news/newsbeat-56753221,437,False,119,St Vincent volcano: ‘A horrifying 72 hours’ - BBC News,St Vincent volcano: ‘A horrifying 72 hours’ - BBC 
353,https://www.bbc.com/news/newsbeat-56749586,678,False,116,Fifth of all songs streamed in UK in 2020 were rap and hip hop - BBC News,Fifth of all songs streamed in UK in 2020 were rap
354,https://www.bbc.com/news/newsbeat-56747017,1211,False,127,The Circle's Manrika on trolling: 'You're a woman of colour. It makes a difference.' - BBC News,The Circle's Manrika on trolling: 'You're a woman 
355,https://www.bbc.com/news/the_reporters#skip-to-content,1831,True,312,Long Reads - BBC News,Long Reads - BBC News
356,https://www.bbc.com/news/the_reporters#orb-footer,1831,True,312,Long Reads - BBC News,Long Reads - BBC News
357,https://www.bbc.com/news/the_reporters#core-navigation,1831,True,312,Long Reads - BBC News,Long Reads - BBC News
358,https://www.bbc.com/news/world-us-canada-56808455,4463,True,89,How the Bay of Pigs invasion began - and failed - 60 years on - BBC News,How the Bay of Pigs invasion began - and failed - 
359,https://www.bbc.com/news/world-asia-56485667,2118,True,115,Bangladesh at 50: Why climate change could destroy my ancestral home - BBC News,Bangladesh at 50: Why climate change could destroy
360,https://www.bbc.com/news/stories-51379981,3068,True,105,"'My father, the killer' - BBC News","'My father, the killer' - BBC News"
361,https://www.bbc.com/news/world-asia-56323825,2169,False,109,North Korea’s ‘only openly gay defector’ finds love - BBC News,North Korea’s ‘only openly gay defector’ finds lov
362,https://www.bbc.com/news/stories-56346001,2535,True,108,Skylab: The myth of the mutiny in space - BBC News,Skylab: The myth of the mutiny in space - BBC News
363,https://www.bbc.com/news/world-africa-56292809,2686,False,115,"The art dealer, the £10m Benin Bronze and the Holocaust - BBC News","The art dealer, the £10m Benin Bronze and the Holo"
364,https://www.bbc.com/news/world-us-canada-56246507,2133,True,123,Who truly was the most dishonest president? - BBC News,Who truly was the most dishonest president? - BBC 
365,https://www.bbc.com/news/stories-56282751,2182,False,107,The woman with HIV helping others have a 'good death' - BBC News,The woman with HIV helping others have a 'good dea
366,https://www.bbc.com/news/stories-56215177,3890,True,108,How a ring tells the story of a forgotten secret agent - BBC News,How a ring tells the story of a forgotten secret a
367,https://www.bbc.com/news/stories-56187737,3425,False,103,'I've been listening to 300 vinyl records to get me through lockdown' - BBC News,'I've been listening to 300 vinyl records to get m
368,https://www.bbc.com/news/have_your_say#skip-to-content,1967,True,322,Your Coronavirus Stories - BBC News,Your Coronavirus Stories - BBC News
369,https://www.bbc.com/news/have_your_say#orb-footer,1967,True,322,Your Coronavirus Stories - BBC News,Your Coronavirus Stories - BBC News
370,https://www.bbc.com/news/have_your_say#core-navigation,1967,True,322,Your Coronavirus Stories - BBC News,Your Coronavirus Stories - BBC News
371,https://www.bbc.com/news/health-54622059,1168,False,118,Long Covid: Who is more likely to get it? - BBC News,Long Covid: Who is more likely to get it? - BBC Ne
372,https://www.bbc.com/news/health-54296223,1603,True,127,'Long Covid': Why are some people not recovering? - BBC News,'Long Covid': Why are some people not recovering? 
373,https://www.bbc.com/news/world-europe-56005488,626,False,115,Europe's oldest person survives Covid just before 117th birthday - BBC News,Europe's oldest person survives Covid just before 
374,https://www.bbc.com/news/newsbeat-55893676,1118,False,112,Young shielders: Covid vaccine is a ticket back to normal - BBC News,Young shielders: Covid vaccine is a ticket back to
375,https://www.bbc.com/news/10725415,764,False,111,"How to share your questions, stories, pictures and videos with BBC News - BBC News","How to share your questions, stories, pictures and"
376,https://www.bbc.com/news/52143212,529,False,112,Coronavirus: What questions do you have? - BBC News,Coronavirus: What questions do you have? - BBC New
377,https://www.bbc.com/news/world-30821245,577,False,112,BBC Have Your Say on WhatsApp - BBC News,BBC Have Your Say on WhatsApp - BBC News
378,https://www.bbc.com/news/in-pictures-53513562,816,False,81,Coronavirus: When home is both prison and sanctuary - BBC News,Coronavirus: When home is both prison and sanctuar
379,https://www.bbc.com/news/education-53568200,893,False,107,Recordings show lockdown London quieter than 1928 - BBC News,Recordings show lockdown London quieter than 1928 
380,https://www.bbc.com/news/business-53435415,1430,False,121,Coronavirus: 'We made a feature film in lockdown' - BBC News,Coronavirus: 'We made a feature film in lockdown' 
381,https://www.bbc.com/news/world-europe-53726428,463,False,129,Coronavirus: Does your mask need an upgrade? - BBC News,Coronavirus: Does your mask need an upgrade? - BBC
382,https://www.bbc.com/news/world-asia-china-53521564,484,False,125,Coronavirus in Wuhan: The son who lost his father to Covid-19 - BBC News,Coronavirus in Wuhan: The son who lost his father 
383,https://www.bbc.com/news/stories-53534125,372,False,104,Coronavirus and teachers: The forgotten school key workers - BBC News,Coronavirus and teachers: The forgotten school key
384,https://www.bbc.com/news/world-latin-america-53451703,452,False,118,Coronavirus: 'When coffins lined the streets of my hometown' - BBC News,Coronavirus: 'When coffins lined the streets of my
385,https://www.bbc.com/news/business-53397576,465,True,129,Coronavirus: Lessons from 2008 for the class of 2020 - BBC News,Coronavirus: Lessons from 2008 for the class of 20
386,https://www.bbc.com/news/world-asia-india-56757405,1688,True,125,India coronavirus: Desperate Covid-19 patients turn to black market for drugs - BBC News,India coronavirus: Desperate Covid-19 patients tur
387,https://www.bbc.com/news/education-56737536,370,False,110,Lockdown learning 'made me feel a lot more confident' - BBC News,Lockdown learning 'made me feel a lot more confide
388,https://www.bbc.com/news/newsbeat-56323453,1371,False,118,Covid: How to deal with social anxiety as restrictions ease - BBC News,Covid: How to deal with social anxiety as restrict
389,https://www.bbc.com/news/world/africa#skip-to-content,4012,True,321,Africa - BBC News,Africa - BBC News
390,https://www.bbc.com/news/world/africa#orb-footer,4012,True,321,Africa - BBC News,Africa - BBC News
391,https://www.bbc.com/news/world/africa#core-navigation,4012,True,321,Africa - BBC News,Africa - BBC News
392,https://www.bbc.com/news/world-africa-56870996,872,True,117,Chad after Idriss Déby: African Union urges end to military rule - BBC News,Chad after Idriss Déby: African Union urges end to
393,https://www.bbc.com/news/world-africa-56870999,475,False,111,Zanzibar halts fishing as storm Jobo approaches Tanzania - BBC News,Zanzibar halts fishing as storm Jobo approaches Ta
394,https://www.bbc.com/news/world-africa-56846948,1492,True,114,Isa Pantami: The Nigerian minister haunted by his extremist views - BBC News,Isa Pantami: The Nigerian minister haunted by his 
395,https://www.bbc.com/news/world-africa-56850715,986,True,119,Chad family feud intensifies transition tensions after Idriss Déby's death - BBC News,Chad family feud intensifies transition tensions a
